Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate
,"Calhoun County, SC",45017.0,2022.0,2022.0,315.0,14179,2.23
,"Calhoun County, SC",45017.0,2023.0,2023.0,88.0,14186,0.62
,"Charleston County, SC",45019.0,2018.0,2018.0,86.0,405905,21.19
,"Charleston County, SC",45019.0,2019.0,2019.0,89.0,411406,21.63
,"Charleston County, SC",45019.0,2020.0,2020.0,154.0,417981,36.84
,"Charleston County, SC",45019.0,2021.0,2021.0,143.0,413024,34.62
,"Charleston County, SC",45019.0,2022.0,2022.0,156.0,419279,37.21
,"Charleston County, SC",45019.0,2023.0,2023.0,181.0,424367,42.65
,"Cherokee County, SC",45021.0,2018.0,2018.0,16.0,57078,0.03
,"Cherokee County, SC",45021.0,2019.0,2019.0,17.0,57300,0.03
,"Cherokee County, SC",45021.0,2020.0,2020.0,11.7,57316,20.39
,"Cherokee County, SC",45021.0,2021.0,2021.0,11.6,56052,20.62
,"Cherokee County, SC",45021.0,2022.0,2022.0,21.0,56121,37.42
,"Cherokee County, SC",45021.0,2023.0,2023.0,25.0,56714,44.08
,"Chester County, SC",45023.0,2018.0,2018.0,16.0,32251,0.05
,"Chester County, SC",45023.0,2019.0,2019.0,13.0,32244,0.04
,"Chester County, SC",45023.0,2020.0,2020.0,0.0,32232,0.04
,"Chester County, SC",45023.0,2021.0,2021.0,14.0,32209,0.04
,"Chester County, SC",45023.0,2022.0,2022.0,0.0,31931,0.04
,"Chester County, SC",45023.0,2023.0,2023.0,0.0,32226,0.04
,"Chesterfield County, SC",45025.0,2018.0,2018.0,19.0,45754,0.04
,"Chesterfield County, SC",45025.0,2019.0,2019.0,23.0,45650,0.05
,"Chesterfield County, SC",45025.0,2020.0,2020.0,21.0,45606,0.05
,"Chesterfield County, SC",45025.0,2021.0,2021.0,6.8,43268,15.60
,"Chesterfield County, SC",45025.0,2022.0,2022.0,6.4,43683,14.73
,"Chesterfield County, SC",45025.0,2023.0,2023.0,26.0,44031,59.05
,"Clarendon County, SC",45027.0,2018.0,2018.0,11.0,33700,0.03
,"Clarendon County, SC",45027.0,2019.0,2019.0,11.0,33745,0.03
,"Clarendon County, SC",45027.0,2020.0,2020.0,12.0,33415,0.04
,"Clarendon County, SC",45027.0,2021.0,2021.0,0.0,31024,0.03
,"Clarendon County, SC",45027.0,2022.0,2022.0,0.0,30913,0.03
,"Clarendon County, SC",45027.0,2023.0,2023.0,10.0,31004,0.03
,"Colleton County, SC",45029.0,2018.0,2018.0,15.0,37660,0.04
,"Colleton County, SC",45029.0,2019.0,2019.0,16.0,37677,0.04
,"Colleton County, SC",45029.0,2020.0,2020.0,8.3,37481,22.07
,"Colleton County, SC",45029.0,2021.0,2021.0,8.4,38462,21.96
,"Colleton County, SC",45029.0,2022.0,2022.0,9.3,38599,24.15
,"Colleton County, SC",45029.0,2023.0,2023.0,26.0,38874,66.88
,"Darlington County, SC",45031.0,2018.0,2018.0,28.5,66802,42.74
,"Darlington County, SC",45031.0,2019.0,2019.0,26.1,66618,39.11
,"Darlington County, SC",45031.0,2020.0,2020.0,28.2,66509,42.44
,"Darlington County, SC",45031.0,2021.0,2021.0,25.7,62755,41.01
,"Darlington County, SC",45031.0,2022.0,2022.0,27.0,62398,43.27
,"Darlington County, SC",45031.0,2023.0,2023.0,24.0,62416,38.45
,"Dillon County, SC",45033.0,2018.0,2018.0,22.0,30599,0.07
,"Dillon County, SC",45033.0,2019.0,2019.0,20.0,30479,0.06
,"Dillon County, SC",45033.0,2020.0,2020.0,8.5,30367,28.06
,"Dillon County, SC",45033.0,2021.0,2021.0,7.8,28087,27.75
,"Dillon County, SC",45033.0,2022.0,2022.0,25.0,27738,90.13
,"Dillon County, SC",45033.0,2023.0,2023.0,9.0,27698,32.56
,"Dorchester County, SC",45035.0,2018.0,2018.0,37.0,160647,23.03
,"Dorchester County, SC",45035.0,2019.0,2019.0,27.0,162809,16.58
,"Dorchester County, SC",45035.0,2020.0,2020.0,53.0,165737,31.98
,"Dorchester County, SC",45035.0,2021.0,2021.0,47.0,163327,28.78
,"Dorchester County, SC",45035.0,2022.0,2022.0,50.0,166133,30.10
,"Dorchester County, SC",45035.0,2023.0,2023.0,58.0,169833,34.15
,"Edgefield County, SC",45037.0,2018.0,2018.0,0.0,27052,0.03
,"Edgefield County, SC",45037.0,2019.0,2019.0,0.0,27260,0.03
,"Edgefield County, SC",45037.0,2020.0,2020.0,8.0,27120,0.03
,"Edgefield County, SC",45037.0,2021.0,2021.0,0.0,26153,0.03
,"Edgefield County, SC",45037.0,2022.0,2022.0,0.0,26932,0.03
,"Edgefield County, SC",45037.0,2023.0,2023.0,0.0,27607,0.03
,"Fairfield County, SC",45039.0,2018.0,2018.0,14.0,22402,0.06
,"Fairfield County, SC",45039.0,2019.0,2019.0,12.0,22347,0.05
,"Fairfield County, SC",45039.0,2020.0,2020.0,14.0,22059,0.06
,"Fairfield County, SC",45039.0,2021.0,2021.0,0.0,20690,0.05
,"Fairfield County, SC",45039.0,2022.0,2022.0,10.0,20455,0.05
,"Fairfield County, SC",45039.0,2023.0,2023.0,0.0,20422,0.06
,"Florence County, SC",45041.0,2018.0,2018.0,31.0,138159,22.44
,"Florence County, SC",45041.0,2019.0,2019.0,27.0,138293,19.52
,"Florence County, SC",45041.0,2020.0,2020.0,44.0,137588,31.98
,"Florence County, SC",45041.0,2021.0,2021.0,57.0,136504,41.76
,"Florence County, SC",45041.0,2022.0,2022.0,70.0,136721,51.20
,"Florence County, SC",45041.0,2023.0,2023.0,61.0,137214,44.46
,"Georgetown County, SC",45043.0,2018.0,2018.0,24.0,62249,38.55
,"Georgetown County, SC",45043.0,2019.0,2019.0,36.9,62680,58.83
,"Georgetown County, SC",45043.0,2020.0,2020.0,33.0,63353,52.09
,"Georgetown County, SC",45043.0,2021.0,2021.0,39.0,63921,61.01
,"Georgetown County, SC",45043.0,2022.0,2022.0,40.0,64722,61.80
,"Georgetown County, SC",45043.0,2023.0,2023.0,43.0,65731,65.42
,"Greenville County, SC",45045.0,2018.0,2018.0,144.0,514213,28.00
,"Greenville County, SC",45045.0,2019.0,2019.0,124.0,523542,23.68
,"Greenville County, SC",45045.0,2020.0,2020.0,175.0,532486,32.86
,"Greenville County, SC",45045.0,2021.0,2021.0,271.0,533834,50.76
,"Greenville County, SC",45045.0,2022.0,2022.0,282.0,547950,51.46
,"Greenville County, SC",45045.0,2023.0,2023.0,240.0,558036,43.01
,"Greenwood County, SC",45047.0,2018.0,2018.0,25.0,70741,35.34
,"Greenwood County, SC",45047.0,2019.0,2019.0,33.4,70811,47.13
,"Greenwood County, SC",45047.0,2020.0,2020.0,29.0,71074,40.80
,"Greenwood County, SC",45047.0,2021.0,2021.0,45.0,69241,64.99
,"Greenwood County, SC",45047.0,2022.0,2022.0,32.0,69267,46.20
,"Greenwood County, SC",45047.0,2023.0,2023.0,25.0,69460,35.99
,"Hampton County, SC",45049.0,2018.0,2018.0,456.0,19351,2.36
,"Hampton County, SC",45049.0,2019.0,2019.0,555.0,19222,2.89
,"Hampton County, SC",45049.0,2020.0,2020.0,143.0,18053,0.79
,"Hampton County, SC",45049.0,2021.0,2021.0,392.0,18180,2.16
,"Hampton County, SC",45049.0,2022.0,2022.0,496.0,18113,2.74
,"Hampton County, SC",45049.0,2023.0,2023.0,215.0,18122,1.19
,"Horry County, SC",45051.0,2018.0,2018.0,103.0,344147,29.93
,"Horry County, SC",45051.0,2019.0,2019.0,129.0,354081,36.43
,"Horry County, SC",45051.0,2020.0,2020.0,187.0,365449,51.17
,"Horry County, SC",45051.0,2021.0,2021.0,233.0,365579,63.73
,"Horry County, SC",45051.0,2022.0,2022.0,205.0,383101,53.51
,"Horry County, SC",45051.0,2023.0,2023.0,222.0,397478,55.85
,"Jasper County, SC",45053.0,2018.0,2018.0,15.0,28971,0.05
,"Jasper County, SC",45053.0,2019.0,2019.0,14.0,30073,0.05
,"Jasper County, SC",45053.0,2020.0,2020.0,11.1,31588,35.17
,"Jasper County, SC",45053.0,2021.0,2021.0,11.1,30324,36.77
,"Jasper County, SC",45053.0,2022.0,2022.0,22.0,32039,68.67
,"Jasper County, SC",45053.0,2023.0,2023.0,23.0,33544,68.57
,"Kershaw County, SC",45055.0,2018.0,2018.0,27.9,65592,42.54
,"Kershaw County, SC",45055.0,2019.0,2019.0,25.8,66551,38.70
,"Kershaw County, SC",45055.0,2020.0,2020.0,28.0,67472,41.50
,"Kershaw County, SC",45055.0,2021.0,2021.0,35.0,66130,52.93
,"Kershaw County, SC",45055.0,2022.0,2022.0,30.0,67751,44.28
,"Kershaw County, SC",45055.0,2023.0,2023.0,20.0,69905,28.61
,"Lancaster County, SC",45057.0,2018.0,2018.0,47.4,95380,49.72
,"Lancaster County, SC",45057.0,2019.0,2019.0,38.0,98012,38.77
,"Lancaster County, SC",45057.0,2020.0,2020.0,56.0,100926,55.49
,"Lancaster County, SC",45057.0,2021.0,2021.0,56.0,100336,55.81
,"Lancaster County, SC",45057.0,2022.0,2022.0,56.0,104577,53.55
,"Lancaster County, SC",45057.0,2023.0,2023.0,65.0,108215,60.07
,"Laurens County, SC",45059.0,2018.0,2018.0,20.0,66994,29.85
,"Laurens County, SC",45059.0,2019.0,2019.0,26.5,67493,39.22
,"Laurens County, SC",45059.0,2020.0,2020.0,38.0,67883,55.98
,"Laurens County, SC",45059.0,2021.0,2021.0,28.0,67803,41.30
,"Laurens County, SC",45059.0,2022.0,2022.0,31.0,67965,45.61
,"Laurens County, SC",45059.0,2023.0,2023.0,30.0,68873,43.56
,"Lee County, SC",45061.0,2018.0,2018.0,213.0,17142,1.24
,"Lee County, SC",45061.0,2019.0,2019.0,129.0,16828,0.77
,"Lee County, SC",45061.0,2020.0,2020.0,309.0,16701,1.85
,"Lee County, SC",45061.0,2021.0,2021.0,259.0,16280,1.59
,"Lee County, SC",45061.0,2022.0,2022.0,179.0,16153,1.11
,"Lee County, SC",45061.0,2023.0,2023.0,451.0,15967,2.83
,"Lexington County, SC",45063.0,2018.0,2018.0,57.0,295032,19.32
,"Lexington County, SC",45063.0,2019.0,2019.0,59.0,298750,19.75
,"Lexington County, SC",45063.0,2020.0,2020.0,94.0,303946,30.93
,"Lexington County, SC",45063.0,2021.0,2021.0,102.0,300137,33.98
,"Lexington County, SC",45063.0,2022.0,2022.0,117.0,304797,38.39
,"Lexington County, SC",45063.0,2023.0,2023.0,103.0,309528,33.28
,"McCormick County, SC",45065.0,2018.0,2018.0,0.0,9410,0.00
,"McCormick County, SC",45065.0,2019.0,2019.0,0.0,9463,0.00
,"McCormick County, SC",45065.0,2020.0,2020.0,0.0,9430,0.00
,"McCormick County, SC",45065.0,2021.0,2021.0,0.0,9760,0.00
,"McCormick County, SC",45065.0,2022.0,2022.0,0.0,9764,0.00
,"McCormick County, SC",45065.0,2023.0,2023.0,0.0,9941,0.00
,"Marion County, SC",45067.0,2018.0,2018.0,11.0,31039,0.03
,"Marion County, SC",45067.0,2019.0,2019.0,14.0,30657,0.05
,"Marion County, SC",45067.0,2020.0,2020.0,13.0,30158,0.04
,"Marion County, SC",45067.0,2021.0,2021.0,10.0,28784,0.04
,"Marion County, SC",45067.0,2022.0,2022.0,0.0,28450,0.04
,"Marion County, SC",45067.0,2023.0,2023.0,11.0,28508,0.04
,"Marlboro County, SC",45069.0,2018.0,2018.0,13.0,26398,0.05
,"Marlboro County, SC",45069.0,2019.0,2019.0,13.0,26118,0.05
,"Marlboro County, SC",45069.0,2020.0,2020.0,15.0,25581,0.06
,"Marlboro County, SC",45069.0,2021.0,2021.0,17.0,26382,0.06
,"Marlboro County, SC",45069.0,2022.0,2022.0,12.0,26039,0.05
,"Marlboro County, SC",45069.0,2023.0,2023.0,0.0,25704,0.06
,"Newberry County, SC",45071.0,2018.0,2018.0,12.0,38520,0.03
,"Newberry County, SC",45071.0,2019.0,2019.0,17.0,38440,0.05
,"Newberry County, SC",45071.0,2020.0,2020.0,0.0,38445,0.04
,"Newberry County, SC",45071.0,2021.0,2021.0,0.0,37996,0.04
,"Newberry County, SC",45071.0,2022.0,2022.0,0.0,38247,0.04
,"Newberry County, SC",45071.0,2023.0,2023.0,0.0,38825,0.04
,"Oconee County, SC",45073.0,2018.0,2018.0,20.0,78374,25.52
,"Oconee County, SC",45073.0,2019.0,2019.0,27.0,79546,33.94
,"Oconee County, SC",45073.0,2020.0,2020.0,30.6,80015,38.28
,"Oconee County, SC",45073.0,2021.0,2021.0,31.0,79203,39.14
,"Oconee County, SC",45073.0,2022.0,2022.0,37.0,80180,46.15
,"Oconee County, SC",45073.0,2023.0,2023.0,36.0,81221,44.32
,"Orangeburg County, SC",45075.0,2018.0,2018.0,36.9,86934,42.46
,"Orangeburg County, SC",45075.0,2019.0,2019.0,34.6,86175,40.16
,"Orangeburg County, SC",45075.0,2020.0,2020.0,24.0,85343,28.12
,"Orangeburg County, SC",45075.0,2021.0,2021.0,39.0,82962,47.01
,"Orangeburg County, SC",45075.0,2022.0,2022.0,43.0,83094,51.75
,"Orangeburg County, SC",45075.0,2023.0,2023.0,35.0,82820,42.26
,"Pickens County, SC",45077.0,2018.0,2018.0,41.0,124937,32.82
,"Pickens County, SC",45077.0,2019.0,2019.0,33.0,126884,26.01
,"Pickens County, SC",45077.0,2020.0,2020.0,48.0,127983,37.50
,"Pickens County, SC",45077.0,2021.0,2021.0,60.0,132229,45.38
,"Pickens County, SC",45077.0,2022.0,2022.0,65.0,133462,48.70
,"Pickens County, SC",45077.0,2023.0,2023.0,48.0,135495,35.43
,"Richland County, SC",45079.0,2018.0,2018.0,78.0,414576,18.81
,"Richland County, SC",45079.0,2019.0,2019.0,71.0,415759,17.08
,"Richland County, SC",45079.0,2020.0,2020.0,104.0,419051,24.82
,"Richland County, SC",45079.0,2021.0,2021.0,112.0,418307,26.77
,"Richland County, SC",45079.0,2022.0,2022.0,126.0,421566,29.89
,"Richland County, SC",45079.0,2023.0,2023.0,106.0,425138,24.93
,"Saluda County, SC",45081.0,2018.0,2018.0,490.0,20544,2.39
,"Saluda County, SC",45081.0,2019.0,2019.0,257.0,20473,1.25
,"Saluda County, SC",45081.0,2020.0,2020.0,437.0,20315,2.15
,"Saluda County, SC",45081.0,2021.0,2021.0,214.0,18821,1.14
,"Saluda County, SC",45081.0,2022.0,2022.0,233.0,18938,1.23
,"Saluda County, SC",45081.0,2023.0,2023.0,216.0,19123,1.13
,"Spartanburg County, SC",45083.0,2018.0,2018.0,84.0,313888,26.76
,"Spartanburg County, SC",45083.0,2019.0,2019.0,72.0,319785,22.52
,"Spartanburg County, SC",45083.0,2020.0,2020.0,111.0,326205,34.03
,"Spartanburg County, SC",45083.0,2021.0,2021.0,142.0,335864,42.28
,"Spartanburg County, SC",45083.0,2022.0,2022.0,172.0,345831,49.74
,"Spartanburg County, SC",45083.0,2023.0,2023.0,156.0,356698,43.73
,"Sumter County, SC",45085.0,2018.0,2018.0,37.0,106512,34.74
,"Sumter County, SC",45085.0,2019.0,2019.0,24.0,106721,22.49
,"Sumter County, SC",45085.0,2020.0,2020.0,32.0,106360,30.09
,"Sumter County, SC",45085.0,2021.0,2021.0,28.0,104758,26.73
,"Sumter County, SC",45085.0,2022.0,2022.0,42.0,104012,40.38
,"Sumter County, SC",45085.0,2023.0,2023.0,36.0,104165,34.56
,"Union County, SC",45087.0,2018.0,2018.0,17.0,27410,0.06
,"Union County, SC",45087.0,2019.0,2019.0,19.0,27316,0.07
,"Union County, SC",45087.0,2020.0,2020.0,15.0,26991,0.06
,"Union County, SC",45087.0,2021.0,2021.0,0.0,27016,0.06
,"Union County, SC",45087.0,2022.0,2022.0,0.0,26752,0.06
,"Union County, SC",45087.0,2023.0,2023.0,0.0,26629,0.06
,"Williamsburg County, SC",45089.0,2018.0,2018.0,18.0,30606,0.06
,"Williamsburg County, SC",45089.0,2019.0,2019.0,13.0,30368,0.04
,"Williamsburg County, SC",45089.0,2020.0,2020.0,0.0,29825,0.05
,"Williamsburg County, SC",45089.0,2021.0,2021.0,0.0,30484,0.05
,"Williamsburg County, SC",45089.0,2022.0,2022.0,0.0,30058,0.05
,"Williamsburg County, SC",45089.0,2023.0,2023.0,0.0,29891,0.05
,"York County, SC",45091.0,2018.0,2018.0,66.0,274118,24.08
,"York County, SC",45091.0,2019.0,2019.0,61.0,280979,21.71
,"York County, SC",45091.0,2020.0,2020.0,88.0,289105,30.44
,"York County, SC",45091.0,2021.0,2021.0,136.0,288595,47.12
,"York County, SC",45091.0,2022.0,2022.0,99.0,294248,33.65
,"York County, SC",45091.0,2023.0,2023.0,116.0,298320,38.88
,"Aurora County, SD",46003.0,2018.0,2018.0,0.0,2801,0.00
,"Aurora County, SD",46003.0,2019.0,2019.0,0.0,2751,0.00
,"Aurora County, SD",46003.0,2020.0,2020.0,0.0,2730,0.00
,"Aurora County, SD",46003.0,2021.0,2021.0,0.0,2748,0.00
,"Aurora County, SD",46003.0,2022.0,2022.0,0.0,2755,0.00
,"Aurora County, SD",46003.0,2023.0,2023.0,0.0,2782,0.00
,"Beadle County, SD",46005.0,2018.0,2018.0,0.0,18883,0.00
,"Beadle County, SD",46005.0,2019.0,2019.0,0.0,18453,0.00
,"Beadle County, SD",46005.0,2020.0,2020.0,0.0,18513,0.00
,"Beadle County, SD",46005.0,2021.0,2021.0,0.0,19121,0.00
,"Beadle County, SD",46005.0,2022.0,2022.0,0.0,19376,0.00
,"Beadle County, SD",46005.0,2023.0,2023.0,0.0,19591,0.00
,"Bennett County, SD",46007.0,2018.0,2018.0,0.0,3468,0.00
,"Bennett County, SD",46007.0,2019.0,2019.0,0.0,3365,0.00
,"Bennett County, SD",46007.0,2020.0,2020.0,0.0,3399,0.00
,"Bennett County, SD",46007.0,2021.0,2021.0,0.0,3406,0.00
,"Bennett County, SD",46007.0,2022.0,2022.0,0.0,3336,0.00
,"Bennett County, SD",46007.0,2023.0,2023.0,0.0,3305,0.00
,"Bon Homme County, SD",46009.0,2018.0,2018.0,0.0,6980,0.00
,"Bon Homme County, SD",46009.0,2019.0,2019.0,0.0,6901,0.00
,"Bon Homme County, SD",46009.0,2020.0,2020.0,0.0,6848,0.00
,"Bon Homme County, SD",46009.0,2021.0,2021.0,0.0,7014,0.00
,"Bon Homme County, SD",46009.0,2022.0,2022.0,0.0,7062,0.00
,"Bon Homme County, SD",46009.0,2023.0,2023.0,0.0,7065,0.00
,"Brookings County, SD",46011.0,2018.0,2018.0,0.0,35232,0.00
,"Brookings County, SD",46011.0,2019.0,2019.0,0.0,35077,0.00
,"Brookings County, SD",46011.0,2020.0,2020.0,0.0,35603,0.00
,"Brookings County, SD",46011.0,2021.0,2021.0,0.0,34639,0.00
,"Brookings County, SD",46011.0,2022.0,2022.0,0.0,35484,0.00
,"Brookings County, SD",46011.0,2023.0,2023.0,0.0,35980,0.00
,"Brown County, SD",46013.0,2018.0,2018.0,0.0,39316,0.00
,"Brown County, SD",46013.0,2019.0,2019.0,0.0,38839,0.00
,"Brown County, SD",46013.0,2020.0,2020.0,0.0,38738,0.00
,"Brown County, SD",46013.0,2021.0,2021.0,0.0,38101,0.00
,"Brown County, SD",46013.0,2022.0,2022.0,0.0,37972,0.00
,"Brown County, SD",46013.0,2023.0,2023.0,0.0,37733,0.00
,"Brule County, SD",46015.0,2018.0,2018.0,0.0,5229,0.00
,"Brule County, SD",46015.0,2019.0,2019.0,0.0,5297,0.00
,"Brule County, SD",46015.0,2020.0,2020.0,0.0,5254,0.00
,"Brule County, SD",46015.0,2021.0,2021.0,0.0,5242,0.00
,"Brule County, SD",46015.0,2022.0,2022.0,0.0,5321,0.00
,"Brule County, SD",46015.0,2023.0,2023.0,0.0,5311,0.00
,"Buffalo County, SD",46017.0,2018.0,2018.0,0.0,2036,0.00
,"Buffalo County, SD",46017.0,2019.0,2019.0,0.0,1962,0.00
,"Buffalo County, SD",46017.0,2020.0,2020.0,0.0,1956,0.00
,"Buffalo County, SD",46017.0,2021.0,2021.0,0.0,1923,0.00
,"Buffalo County, SD",46017.0,2022.0,2022.0,0.0,1861,0.00
,"Buffalo County, SD",46017.0,2023.0,2023.0,0.0,1884,0.00
,"Butte County, SD",46019.0,2018.0,2018.0,0.0,10222,0.00
,"Butte County, SD",46019.0,2019.0,2019.0,0.0,10429,0.00
,"Butte County, SD",46019.0,2020.0,2020.0,0.0,10538,0.00
,"Butte County, SD",46019.0,2021.0,2021.0,0.0,10456,0.00
,"Butte County, SD",46019.0,2022.0,2022.0,0.0,10774,0.00
,"Butte County, SD",46019.0,2023.0,2023.0,0.0,10863,0.00
,"Campbell County, SD",46021.0,2018.0,2018.0,0.0,1377,0.00
,"Campbell County, SD",46021.0,2019.0,2019.0,0.0,1376,0.00
,"Campbell County, SD",46021.0,2020.0,2020.0,0.0,1380,0.00
,"Campbell County, SD",46021.0,2021.0,2021.0,0.0,1380,0.00
,"Campbell County, SD",46021.0,2022.0,2022.0,0.0,1349,0.00
,"Campbell County, SD",46021.0,2023.0,2023.0,0.0,1340,0.00
,"Charles Mix County, SD",46023.0,2018.0,2018.0,0.0,9338,0.00
,"Charles Mix County, SD",46023.0,2019.0,2019.0,0.0,9292,0.00
,"Charles Mix County, SD",46023.0,2020.0,2020.0,0.0,9262,0.00
,"Charles Mix County, SD",46023.0,2021.0,2021.0,0.0,9163,0.00
,"Charles Mix County, SD",46023.0,2022.0,2022.0,0.0,9213,0.00
,"Charles Mix County, SD",46023.0,2023.0,2023.0,0.0,9240,0.00
,"Clark County, SD",46025.0,2018.0,2018.0,0.0,3739,0.00
,"Clark County, SD",46025.0,2019.0,2019.0,0.0,3736,0.00
,"Clark County, SD",46025.0,2020.0,2020.0,0.0,3802,0.00
,"Clark County, SD",46025.0,2021.0,2021.0,0.0,3855,0.00
,"Clark County, SD",46025.0,2022.0,2022.0,0.0,3912,0.00
,"Clark County, SD",46025.0,2023.0,2023.0,0.0,3948,0.00
,"Clay County, SD",46027.0,2018.0,2018.0,0.0,14041,0.00
,"Clay County, SD",46027.0,2019.0,2019.0,0.0,14070,0.00
,"Clay County, SD",46027.0,2020.0,2020.0,0.0,14246,0.00
,"Clay County, SD",46027.0,2021.0,2021.0,0.0,15150,0.00
,"Clay County, SD",46027.0,2022.0,2022.0,0.0,15280,0.00
,"Clay County, SD",46027.0,2023.0,2023.0,0.0,15431,0.00
,"Codington County, SD",46029.0,2018.0,2018.0,0.0,28015,0.00
,"Codington County, SD",46029.0,2019.0,2019.0,0.0,28009,0.00
,"Codington County, SD",46029.0,2020.0,2020.0,0.0,28186,0.00
,"Codington County, SD",46029.0,2021.0,2021.0,0.0,28427,0.00
,"Codington County, SD",46029.0,2022.0,2022.0,0.0,28721,0.00
,"Codington County, SD",46029.0,2023.0,2023.0,0.0,28971,0.00
,"Corson County, SD",46031.0,2018.0,2018.0,0.0,4165,0.00
,"Corson County, SD",46031.0,2019.0,2019.0,0.0,4086,0.00
,"Corson County, SD",46031.0,2020.0,2020.0,0.0,4031,0.00
,"Corson County, SD",46031.0,2021.0,2021.0,0.0,3872,0.00
,"Corson County, SD",46031.0,2022.0,2022.0,0.0,3826,0.00
,"Corson County, SD",46031.0,2023.0,2023.0,0.0,3782,0.00
,"Custer County, SD",46033.0,2018.0,2018.0,0.0,8726,0.00
,"Custer County, SD",46033.0,2019.0,2019.0,0.0,8972,0.00
,"Custer County, SD",46033.0,2020.0,2020.0,0.0,9017,0.00
,"Custer County, SD",46033.0,2021.0,2021.0,0.0,8609,0.00
,"Custer County, SD",46033.0,2022.0,2022.0,0.0,9006,0.00
,"Custer County, SD",46033.0,2023.0,2023.0,0.0,9117,0.00
,"Davison County, SD",46035.0,2018.0,2018.0,0.0,19790,0.00
,"Davison County, SD",46035.0,2019.0,2019.0,0.0,19775,0.00
,"Davison County, SD",46035.0,2020.0,2020.0,0.0,19812,0.00
,"Davison County, SD",46035.0,2021.0,2021.0,0.0,19878,0.00
,"Davison County, SD",46035.0,2022.0,2022.0,0.0,19973,0.00
,"Davison County, SD",46035.0,2023.0,2023.0,0.0,19922,0.00
,"Day County, SD",46037.0,2018.0,2018.0,0.0,5505,0.00
,"Day County, SD",46037.0,2019.0,2019.0,0.0,5424,0.00
,"Day County, SD",46037.0,2020.0,2020.0,0.0,5345,0.00
,"Day County, SD",46037.0,2021.0,2021.0,0.0,5414,0.00
,"Day County, SD",46037.0,2022.0,2022.0,0.0,5479,0.00
,"Day County, SD",46037.0,2023.0,2023.0,0.0,5451,0.00
,"Deuel County, SD",46039.0,2018.0,2018.0,0.0,4337,0.00
,"Deuel County, SD",46039.0,2019.0,2019.0,0.0,4351,0.00
,"Deuel County, SD",46039.0,2020.0,2020.0,0.0,4346,0.00
,"Deuel County, SD",46039.0,2021.0,2021.0,0.0,4272,0.00
,"Deuel County, SD",46039.0,2022.0,2022.0,0.0,4352,0.00
,"Deuel County, SD",46039.0,2023.0,2023.0,0.0,4354,0.00
,"Dewey County, SD",46041.0,2018.0,2018.0,0.0,5904,0.00
,"Dewey County, SD",46041.0,2019.0,2019.0,0.0,5892,0.00
,"Dewey County, SD",46041.0,2020.0,2020.0,0.0,5789,0.00
,"Dewey County, SD",46041.0,2021.0,2021.0,0.0,5246,0.00
,"Dewey County, SD",46041.0,2022.0,2022.0,0.0,5140,0.00
,"Dewey County, SD",46041.0,2023.0,2023.0,0.0,5208,0.00
,"Douglas County, SD",46043.0,2018.0,2018.0,0.0,2935,0.00
,"Douglas County, SD",46043.0,2019.0,2019.0,0.0,2921,0.00
,"Douglas County, SD",46043.0,2020.0,2020.0,0.0,2906,0.00
,"Douglas County, SD",46043.0,2021.0,2021.0,0.0,2821,0.00
,"Douglas County, SD",46043.0,2022.0,2022.0,0.0,2776,0.00
,"Douglas County, SD",46043.0,2023.0,2023.0,0.0,2838,0.00
,"Edmunds County, SD",46045.0,2018.0,2018.0,0.0,3875,0.00
,"Edmunds County, SD",46045.0,2019.0,2019.0,0.0,3829,0.00
,"Edmunds County, SD",46045.0,2020.0,2020.0,0.0,3817,0.00
,"Edmunds County, SD",46045.0,2021.0,2021.0,0.0,4033,0.00
,"Edmunds County, SD",46045.0,2022.0,2022.0,0.0,4065,0.00
,"Edmunds County, SD",46045.0,2023.0,2023.0,0.0,4057,0.00
,"Fall River County, SD",46047.0,2018.0,2018.0,0.0,6758,0.00
,"Fall River County, SD",46047.0,2019.0,2019.0,0.0,6713,0.00
,"Fall River County, SD",46047.0,2020.0,2020.0,0.0,6708,0.00
,"Fall River County, SD",46047.0,2021.0,2021.0,0.0,7202,0.00
,"Fall River County, SD",46047.0,2022.0,2022.0,0.0,7370,0.00
,"Fall River County, SD",46047.0,2023.0,2023.0,0.0,7393,0.00
,"Faulk County, SD",46049.0,2018.0,2018.0,0.0,2330,0.00
,"Faulk County, SD",46049.0,2019.0,2019.0,0.0,2299,0.00
